Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
rejas ventanas precios;13;12;-1;30;0.69;http://tenders.es/presupuesto/madrid/villalbilla/poner-rejas-en-ventanas_4150/;0.01;0.00;0.92;438000;0.28,0.28,0.43,0.14,0.28,0.28,0.14,0.71,0.43,0.43,0.43,0.99
fermax 8039;19;17;-2;90;0.06;http://tenders.es/pregunta/conectar-un-videoportero-fermax-3311-y-un-telefono-fermax-8039_514/nuypa-instalaciones-sl_2650/;0.01;0.00;0.24;3000;0.50,0.36,0.50,0.36,0.64,0.36,0.50,0.50,0.64,0.79,0.99,0.79
cambiar cisterna wc;20;0;0;90;0.83;http://tenders.es/presupuesto/madrid/alcala-de-henares/cambiar-cisterna-de-techo-y-wc-por-wc-de-cisterna-moderna_14295/;0.01;0.01;0.08;96000;0.14,0.36,0.79,0.99,0.79,0.64,0.50,0.21,0.64,0.64,0.79,0.99
calcular radiadores;13;13;0;30;0.12;http://tenders.es/pregunta/saber-calculo-de-poner-radiadores-en-habitacion_732/;0.01;0.00;0.14;446000;0.40,0.20,0.20,0.40,0.20,0.40,0.40,0.40,0.80,0.60,0.80,0.99
presupuesto para pintar una casa;13;12;-1;30;1.72;http://tenders.es/s/presupuestos/pintar-una-casa/;0.01;0.02;0.67;9990000;0.20,0.99,0.40,0.60,0.60,0.40,0.40,0.20,0.80,0.80,0.40,0.20
modelo de presupuesto de pintura;13;16;3;30;0.00;http://tenders.es/presupuesto/madrid/tres-cantos/pintar-un-piso-vacio-de-3-dormitorios-salon-y-pasillo_6465/;0.01;0.00;0.52;702000;0.99,0.43,0.56,0.43,0.43,0.28,0.43,0.56,0.71,0.28,0.43,0.14
precio wc roca victoria;13;13;0;30;0.55;http://tenders.es/pregunta/precio-de-water-roca-modelo-victoria_697/;0.01;0.00;0.56;59000;0.60,0.80,0.80,0.60,0.99,0.40,0.40,0.60,0.40,0.40,0.60,0.99
presupuesto armario empotrado;18;17;-1;90;1.23;http://tenders.es/presupuesto/madrid/tres-cantos/presupuesto-para-forrar-y-vestir-3-armarios-empotrados_19748/;0.01;0.01;0.69;194000;0.50,0.28,0.36,0.64,0.79,0.64,0.79,0.79,0.99,0.50,0.79,0.79
platos de ducha antideslizantes roca;13;15;2;30;0.38;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.01;0.00;0.94;17000;0.99,0.60,0.80,0.40,0.60,0.60,0.99,0.80,0.60,0.40,0.60,0.60
calculo radiadores;18;19;1;90;0.00;http://tenders.es/pregunta/saber-calculo-de-poner-radiadores-en-habitacion_732/;0.01;0.00;0.09;99000;0.99,0.64,0.64,0.36,0.64,0.45,0.64,0.82,0.82,0.99,0.82,0.99
reforma baño barcelona;19;0;0;90;3.05;http://tenders.es/presupuesto/barcelona/barcelona/reformar-un-bano_15730/;0.01;0.03;0.86;738000;0.50,0.64,0.64,0.64,0.99,0.50,0.64,0.64,0.36,0.36,0.50,0.79
puertas de pladur;13;18;5;30;0.00;http://tenders.es/presupuesto/madrid/madrid/montar-tres-tabiques-de-pladur-con-puertas_2994/;0.01;0.00;0.35;471000;0.60,0.80,0.40,0.40,0.40,0.60,0.40,0.60,0.80,0.20,0.99,0.40
el aire acondicionado huele mal;19;17;-2;90;0.00;http://tenders.es/pregunta/el-aire-acondicionado-huele-mal_516/;0.01;0.00;0.00;131000;0.04,0.08,0.12,0.65,0.99,0.81,0.81,0.19,0.12,0.08,0.08,0.08
ventanas con persianas incorporadas;13;12;-1;30;0.26;http://tenders.es/presupuesto/madrid/mostoles/encargar-3-ventanas-de-aluminio-con-persiana-incluida_14548/;0.01;0.00;0.62;97000;0.56,0.99,0.22,0.11,0.33,0.22,0.22,0.11,0.11,0.22,0.33,0.33
cambiar puertas interiores;13;15;2;30;2.10;http://tenders.es/presupuesto/madrid/humanes-de-madrid/cambiar-puertas-interior_14087/;0.01;0.02;0.60;10100000;0.60,0.80,0.60,0.80,0.99,0.99,0.60,0.40,0.20,0.20,0.20,0.60
precio escayola;13;14;1;30;0.18;http://tenders.es/presupuesto/madrid/madrid/poner-escayola-en-piso_10425/;0.01;0.00;0.53;466000;0.99,0.75,0.75,0.50,0.50,0.50,0.99,0.99,0.75,0.75,0.75,0.75
parquet barato barcelona;19;16;-3;90;1.47;http://tenders.es/presupuesto/barcelona/terrassa/instalar-75m2-de-parquet_9109/;0.01;0.01;0.89;260000;0.53,0.53,0.65,0.82,0.53,0.28,0.28,0.28,0.41,0.65,0.82,0.99
presupuesto de electricidad;13;12;-1;30;1.04;http://tenders.es/presupuesto/madrid/majadahonda/electricidad-piso-80m2_2190/;0.01;0.01;0.66;13500000;0.75,0.50,0.75,0.25,0.50,0.75,0.50,0.75,0.75,0.50,0.99,0.99
canalones de pvc precios;13;7;-6;30;1.02;http://tenders.es/pregunta/que-canalon-es-mejor-aluminio-o-pvc_532/;0.01;0.01;0.51;101000;0.60,0.20,0.40,0.40,0.60,0.80,0.99,0.60,0.60,0.60,0.40,0.40
poner suelo porcelanico;13;11;-2;30;0.64;http://tenders.es/presupuesto/madrid/algete/poner-suelo-porcelanico-en-un-salon-de-38-m2_6472/;0.01;0.00;0.15;64000;0.43,0.14,0.28,0.71,0.71,0.99,0.28,0.14,0.28,0.28,0.28,0.28
tipos tarima flotante;12;12;0;20;0.88;http://tenders.es/pregunta/tipos-de-parquet-flotante_618/;0.01;0.01;0.55;98000;0.60,0.40,0.20,0.40,0.40,0.20,0.60,0.40,0.60,0.99,0.60,0.60
lacar puertas con pistola;12;0;0;20;0.00;http://tenders.es/pregunta/es-mas-caro-lacar-en-blanco-puertas-o-ponerlas-nuevas_639/;0.01;0.00;0.17;19000;0.75,0.50,0.75,0.50,0.75,0.50,0.50,0.50,0.25,0.25,0.99,0.99
fontaneria cocina;12;11;-1;20;0.00;http://tenders.es/presupuesto/madrid/fuenlabrada/fontaneria-en-cocina-y-banos_3587/;0.01;0.00;0.37;465000;0.33,0.67,0.99,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.33
lcd o tft;12;11;-1;20;0.00;http://tenders.es/pregunta/diferencia-entre-monitor-led-y-tft_313/;0.01;0.00;0.07;22200000;0.99,0.33,0.99,0.99,0.67,0.67,0.99,0.67,0.99,0.99,0.99,0.67
renovar ventanas;12;18;6;20;0.49;http://tenders.es/pregunta/carpinteria-de-pvc-o-aluminio-renovar-las-ventanas-de-mi-casa_1169/;0.01;0.00;0.43;638000;0.40,0.20,0.40,0.80,0.20,0.20,0.20,0.40,0.20,0.40,0.80,0.99
presupuestos de fontaneria;12;9;-3;20;1.12;http://tenders.es/presupuestos/fontaneria/;0.01;0.01;0.83;468000;0.99,0.99,0.67,0.33,0.33,0.67,0.67,0.33,0.99,0.67,0.99,0.99
cuanto cuesta poner gas natural;12;20;8;20;1.94;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.01;0.02;0.42;145000;0.40,0.20,0.20,0.40,0.40,0.40,0.40,0.40,0.99,0.40,0.60,0.60
modelos de presupuestos de reformas;12;10;-2;20;1.70;http://tenders.es/presupuesto/barcelona/premia-de-mar/reforma-integral-piso-90m2_8169/;0.01;0.02;1.00;427000;0.60,0.20,0.20,0.20,0.20,0.20,0.20,0.60,0.99,0.80,0.40,0.20
restaurar puertas lacadas;12;13;1;20;0.00;http://tenders.es/pregunta/es-mas-caro-lacar-en-blanco-puertas-o-ponerlas-nuevas_639/;0.01;0.00;0.39;64000;0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.20,0.40,0.20,0.99,0.99
suelos de ducha antideslizantes;12;10;-2;20;0.96;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.01;0.01;0.76;328000;0.50,0.75,0.25,0.25,0.25,0.75,0.99,0.75,0.75,0.25,0.99,0.75
pintores badajoz;12;0;0;20;0.00;http://tenders.es/profesionales/pintura/badajoz/;0.01;0.00;0.28;511000;0.99,0.50,0.99,0.99,0.50,0.50,0.99,0.50,0.99,0.99,0.99,0.50
instalacion electrica piso;12;12;0;20;0.00;http://tenders.es/presupuesto/madrid/madrid/instalacion-electrica-de-piso-de-100-m2_3094/;0.01;0.00;0.11;437000;0.99,0.67,0.99,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.33,0.99
precios de reformas de pisos;12;16;4;20;1.08;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.01;0.94;600000;0.40,0.20,0.20,0.40,0.40,0.80,0.99,0.80,0.20,0.20,0.20,0.20
precios pintar piso;12;0;0;20;1.93;http://tenders.es/presupuesto/madrid/fuenlabrada/pintar-un-piso-de-100-m2_2800/;0.01;0.02;0.73;452000;0.50,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.50
tipos de parquets;12;10;-2;20;0.37;http://tenders.es/pregunta/tipos-de-parquet-flotante_618/;0.01;0.00;0.52;474000;0.75,0.50,0.50,0.25,0.50,0.25,0.50,0.75,0.99,0.25,0.75,0.99
cuanto vale un bloque de hormigon;12;14;2;20;0.00;http://tenders.es/presupuesto/madrid/guadalix-de-la-sierra/muro-bloques-hormigon-54-m2_7132/;0.01;0.00;0.10;64000;0.99,0.99,0.99,0.67,0.33,0.99,0.99,0.67,0.99,0.33,0.67,0.99
albañiles en leon;12;11;-1;20;0.00;http://tenders.es/profesionales/albanileria/leon/cistierna/;0.01;0.00;0.44;210000;0.67,0.67,0.33,0.67,0.67,0.33,0.99,0.33,0.33,0.33,0.67,0.33
pladur insonorizacion;12;11;-1;20;0.96;http://tenders.es/pregunta/que-hacer-para-insonorizar-un-tabique-con-un-vecino_661/;0.01;0.01;0.75;70000;0.75,0.50,0.25,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.99
pintores logroño;12;16;4;20;1.21;http://tenders.es/profesionales/pintura/la-rioja/logrono/;0.01;0.01;0.31;142000;0.75,0.25,0.25,0.99,0.50,0.50,0.50,0.50,0.25,0.50,0.99,0.50
presupuesto de albañileria;12;11;-1;20;1.62;http://tenders.es/presupuestos/albanileria/;0.01;0.02;0.92;529000;0.99,0.50,0.75,0.25,0.75,0.50,0.75,0.75,0.50,0.50,0.50,0.75
presupuesto calefaccion gas;12;10;-2;20;4.29;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.01;0.05;0.94;409000;0.99,0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.75
los mejores platos de ducha;12;11;-1;20;0.38;http://tenders.es/pregunta/cual-es-el-mejor-plato-de-ducha-calidad-precio_366/;0.01;0.00;0.90;493000;0.60,0.20,0.60,0.40,0.40,0.40,0.99,0.40,0.40,0.20,0.40,0.80
presupuestos de jardineria;12;13;1;20;0.52;http://tenders.es/presupuestos/jardineria-paisajismo/;0.01;0.00;0.69;549000;0.50,0.50,0.75,0.75,0.50,0.50,0.99,0.50,0.75,0.50,0.75,0.50
mudanzas jerez de la frontera;12;0;0;20;1.20;http://tenders.es/profesionales/mudanzas-transporte/cadiz/jerez-de-la-frontera/;0.01;0.01;0.93;219000;0.25,0.50,0.50,0.50,0.75,0.75,0.99,0.75,0.25,0.25,0.50,0.99
reforma de cocina precio;12;0;0;20;0.70;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.01;0.00;0.85;9810000;0.99,0.99,0.60,0.20,0.20,0.20,0.40,0.20,0.20,0.40,0.40,0.40
pladur humedad;12;11;-1;20;0.00;http://tenders.es/pregunta/como-reparo-una-pared-con-humedad_666/;0.01;0.00;0.39;112000;0.75,0.50,0.75,0.50,0.50,0.25,0.50,0.25,0.25,0.50,0.75,0.99
tepes precio;12;13;1;20;0.68;http://tenders.es/presupuesto/madrid/arryomolinos/instalar-tepes-de-cesped_6703/;0.01;0.00;0.91;81000;0.43,0.56,0.56,0.99,0.43,0.14,0.14,0.14,0.14,0.14,0.14,0.14
presupuesto techo pladur;12;0;0;20;1.56;http://tenders.es/presupuesto/barcelona/barcelona/colocar-falso-techo-de-pladur_19978/;0.01;0.01;0.38;250000;0.50,0.25,0.50,0.75,0.75,0.50,0.25,0.50,0.75,0.50,0.75,0.99
vestir armarios por dentro;15;15;0;50;0.88;http://tenders.es/presupuesto/madrid/madrid/cambiar-puertas-armario-por-correderas-y-vestir-armario-por-dentro_20724/;0.01;0.01;0.59;507000;0.21,0.21,0.99,0.36,0.36,0.21,0.21,0.28,0.50,0.14,0.28,0.14
precio tepes;15;15;0;50;0.37;http://tenders.es/presupuesto/madrid/arryomolinos/instalar-tepes-de-cesped_6703/;0.01;0.00;0.84;80000;0.99,0.56,0.78,0.99,0.56,0.33,0.33,0.33,0.22,0.11,0.33,0.44
precio reformar cocina;16;13;-3;50;3.02;http://tenders.es/presupuesto/madrid/nuevo-baztan/reforma-cocina-15m2_488/;0.01;0.03;0.90;2050000;0.71,0.99,0.56,0.71,0.56,0.99,0.71,0.71,0.71,0.56,0.99,0.99
diferencial con rearme automático;15;0;0;50;0.17;http://tenders.es/presupuesto/madrid/alcorcon/instalar-un-interruptor-diferencial-con-rearme-automatico_3257/;0.01;0.00;0.69;23000;0.33,0.33,0.22,0.22,0.44,0.56,0.56,0.99,0.99,0.56,0.78,0.56
canalon pvc precio;16;13;-3;50;0.99;http://tenders.es/pregunta/que-canalon-es-mejor-aluminio-o-pvc_532/;0.01;0.01;0.62;26000;0.56,0.56,0.71,0.71,0.56,0.56,0.71,0.56,0.99,0.56,0.71,0.71
valvula de seguridad termo electrico;16;16;0;50;0.28;http://tenders.es/pregunta/exceso-de-presion-en-la-red-calentador-gotea-llave-general-medio-cerrada_384/;0.01;0.00;0.39;47000;0.64,0.18,0.09,0.18,0.18,0.27,0.64,0.45,0.82,0.45,0.36,0.99
coste reforma integral piso;15;16;1;50;3.25;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.03;0.81;51000;0.21,0.36,0.50,0.36,0.07,0.14,0.21,0.50,0.99,0.64,0.64,0.14
precio transporte leroy merlin;15;14;-1;50;0.00;http://tenders.es/presupuesto/madrid/tres-cantos/montaje-y-transporte-muebles-bano-leroy-merlin_22123/;0.01;0.00;0.01;103000;0.56,0.99,0.71,0.99,0.99,0.71,0.43,0.71,0.71,0.99,0.43,0.43
poner puertas correderas;15;0;0;50;0.44;http://tenders.es/presupuesto/madrid/madrid/poner-puertas-correderas-en-armario-empotrado_4149/;0.01;0.00;0.50;400000;0.56,0.56,0.43,0.43,0.71,0.99,0.71,0.99,0.71,0.56,0.99,0.99
insonorizacion de locales;16;15;-1;50;2.06;http://tenders.es/pregunta/quiero-insonorizar-unos-100m-de-techoen-provincia-de-barcelonacuanto-puede-costar_708/;0.01;0.02;0.98;416000;0.56,0.56,0.56,0.56,0.22,0.11,0.44,0.56,0.56,0.78,0.99,0.78
aire acondicionado leroy;16;14;-2;50;0.00;http://tenders.es/pregunta/instalar-aire-acondicionado_811/;0.01;0.00;0.24;197000;0.09,0.18,0.36,0.45,0.45,0.36,0.45,0.18,0.64,0.64,0.99,0.99
platos ducha de obra;16;15;-1;50;0.89;http://tenders.es/pregunta/mejor-ducha-con-plato-o-de-obra_892/;0.01;0.01;0.72;412000;0.99,0.43,0.71,0.56,0.71,0.56,0.71,0.56,0.71,0.56,0.71,0.99
tepes cesped precio;16;16;0;50;0.50;http://tenders.es/presupuesto/madrid/arryomolinos/instalar-tepes-de-cesped_6703/;0.01;0.00;0.97;24000;0.99,0.99,0.45,0.45,0.27,0.18,0.27,0.18,0.18,0.09,0.36,0.64
certificado instalacion gas;15;15;0;50;3.70;http://tenders.es/presupuesto/madrid/vaciamadrid/certificado-o-boletin-de-la-instalacion-de-gas_5652/;0.01;0.04;0.63;761000;0.56,0.56,0.71,0.71,0.71,0.56,0.56,0.56,0.71,0.71,0.99,0.99
precio reforma piso;16;17;1;50;2.97;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.03;0.68;9450000;0.56,0.56,0.56,0.44,0.44,0.44,0.56,0.56,0.78,0.56,0.99,0.99
precio montaje cocina ikea;15;17;2;50;1.35;http://tenders.es/presupuesto/madrid/madrid/montaje-de-cocina-ikea-y-muebles_10614/;0.01;0.01;0.30;287000;0.56,0.71,0.71,0.28,0.71,0.56,0.56,0.71,0.99,0.56,0.71,0.56
cabina de ducha bricodepot;16;0;0;50;0.71;http://tenders.es/presupuesto/madrid/torrejon-de-ardoz/instalacion-cabina-ducha_1604/;0.01;0.00;0.35;4000;0.33,0.33,0.44,0.56,0.78,0.56,0.78,0.78,0.99,0.44,0.99,0.56
ventana climalit precio;16;17;1;50;0.63;http://tenders.es/presupuesto/madrid/madrid/cambiar-ventanas-por-climalit_3497/;0.01;0.00;0.81;330000;0.64,0.36,0.36,0.36,0.27,0.27,0.36,0.36,0.36,0.36,0.99,0.82
reformas madrid precios;15;6;-9;50;2.45;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.02;0.97;846000;0.27,0.45,0.27,0.27,0.27,0.09,0.36,0.82,0.36,0.82,0.99,0.64
precios ventanas climalit;16;17;1;50;0.68;http://tenders.es/presupuesto/madrid/madrid/cambiar-ventanas-por-climalit_3497/;0.01;0.00;0.84;366000;0.28,0.24,0.18,0.06,0.12,0.18,0.18,0.24,0.28,0.28,0.82,0.99
cubrir azulejos;15;15;0;50;0.12;http://tenders.es/presupuesto/madrid/madrid/cubrir-azulejos-con-aguaplast-en-cocina-y-bano_4282/;0.01;0.00;0.23;379000;0.78,0.56,0.78,0.33,0.56,0.44,0.78,0.56,0.78,0.56,0.78,0.99
precio m2 suelo radiante;16;0;0;50;0.91;http://tenders.es/presupuesto/madrid/aranjuez/instalar-calefaccion-radiante-por-agua-superficie-de-150m2_3822/;0.01;0.01;0.76;267000;0.56,0.44,0.33,0.44,0.33,0.33,0.44,0.56,0.56,0.44,0.78,0.99
precio m2 suelo radiante;15;11;-4;50;0.91;http://tenders.es/presupuesto/madrid/villanueva-de-la-canada/reforma-integral-de-60-m2-y-poner-suelo-radiante_4422/;0.01;0.01;0.76;267000;0.56,0.44,0.33,0.44,0.33,0.33,0.44,0.56,0.56,0.44,0.78,0.99
reparar tejado;15;15;0;50;3.18;http://tenders.es/presupuesto/toledo/san-martin-de-pusa/arreglar-el-techo-de-una-casa_520/;0.01;0.03;0.85;424000;0.99,0.71,0.28,0.56,0.99,0.71,0.99,0.99,0.71,0.71,0.71,0.71
precio falso techo;15;13;-2;50;1.08;http://tenders.es/presupuesto/valencia/valencia/colocacion-falso-techo-desmontable_11111/;0.01;0.01;0.46;372000;0.44,0.78,0.44,0.56,0.56,0.56,0.44,0.33,0.99,0.78,0.78,0.99
radiadores gas natural precio;15;15;0;50;1.87;http://tenders.es/presupuesto/madrid/leganes/calefaccion-piso-65-m_669/;0.01;0.02;0.75;416000;0.45,0.18,0.36,0.09,0.18,0.09,0.09,0.45,0.99,0.82,0.99,0.99
puertas lacadas precio;16;18;2;50;0.73;http://tenders.es/presupuesto/madrid/valdilecha/poner-12-puertas-lacadas-en-blanco_6548/;0.01;0.00;1.00;230000;0.44,0.44,0.99,0.33,0.33,0.44,0.78,0.99,0.44,0.22,0.33,0.22
falso techo precio;15;0;0;50;0.60;http://tenders.es/presupuesto/toledo/orgaz/poner-falso-techo-de-escayola_11121/;0.01;0.00;0.69;370000;0.33,0.56,0.56,0.44,0.44,0.33,0.33,0.56,0.56,0.78,0.56,0.99
arcos de pladur;14;10;-4;30;0.00;http://tenders.es/presupuesto/toledo/recas/hacer-3-arcos-de-pladur_26235/;0.01;0.00;0.12;345000;0.40,0.40,0.40,0.60,0.60,0.60,0.60,0.40,0.60,0.40,0.60,0.99
tejado pizarra;19;0;0;70;8.25;http://tenders.es/presupuesto/madrid/valdemoro/levantar-tejado-de-pizarra-mal-puesto-y-colocar-bien_18833/;0.01;0.08;0.56;254000;0.56,0.33,0.78,0.56,0.56,0.44,0.56,0.78,0.99,0.78,0.78,0.56
suelos de vinilo bricor;20;19;-1;70;0.32;http://tenders.es/pregunta/suelo-laminado-de-pvc-hidrofugo-que-se-levanta_460/;0.01;0.00;0.63;3000;0.99,0.82,0.82,0.64,0.45,0.64,0.64,0.45,0.45,0.36,0.45,0.36
como vestir un armario empotrado;19;17;-2;70;0.48;http://tenders.es/presupuesto/madrid/madrid/vestir-armarios-empotrados_16449/;0.01;0.00;0.14;75000;0.56,0.78,0.99,0.44,0.78,0.56,0.78,0.44,0.99,0.78,0.78,0.33
valvula reguladora de presion de agua;19;18;-1;70;0.07;http://tenders.es/pregunta/presion-de-agua_36/;0.01;0.00;0.32;87000;0.45,0.45,0.64,0.45,0.64,0.64,0.82,0.99,0.64,0.45,0.45,0.64
lana de roca precio m2;20;18;-2;70;0.84;http://tenders.es/presupuesto/madrid/valdemoro/colocar-falso-techo-con-pladur-y-lana-de-roca_5161/;0.01;0.00;0.35;120000;0.24,0.24,0.28,0.28,0.24,0.18,0.24,0.41,0.41,0.53,0.53,0.99
precios de reformas integrales;14;13;-1;30;2.37;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.02;0.93;535000;0.60,0.80,0.80,0.20,0.20,0.20,0.20,0.60,0.60,0.99,0.99,0.99
leroy merlin transporte;20;0;0;70;0.00;http://tenders.es/presupuesto/madrid/tres-cantos/montaje-y-transporte-muebles-bano-leroy-merlin_22123/;0.01;0.00;0.02;336000;0.56,0.78,0.56,0.78,0.99,0.78,0.78,0.78,0.78,0.56,0.78,0.78
mosquiteras velux;18;19;1;70;0.00;http://tenders.es/presupuesto/madrid/alcala-de-henares/mosquiteras-velux_2091/pinturas-y-reformas-edu_13395/;0.01;0.00;0.32;35000;0.21,0.50,0.99,0.99,0.99,0.79,0.28,0.21,0.07,0.14,0.07,0.64
puertas de exterior leroy merlin;18;17;-1;70;0.28;http://tenders.es/pregunta/laminar-puerta-de-entrada_785/;0.01;0.00;0.48;113000;0.81,0.33,0.24,0.14,0.10,0.14,0.19,0.19,0.33,0.33,0.99,0.67
cuanto cuesta una reforma integral de un piso;19;19;0;70;2.72;http://tenders.es/presupuesto/madrid/madrid/reforma-integral-piso-60m2_1571/;0.01;0.02;0.81;80000;0.99,0.64,0.82,0.64,0.64,0.99,0.82,0.27,0.27,0.18,0.36,0.64
reformas tres cantos;18;16;-2;70;2.54;http://tenders.es/presupuesto/madrid/tres-cantos/reforma-integral-vivienda-adosada-urb-los-madronos_20133/;0.01;0.02;0.91;330000;0.45,0.45,0.45,0.82,0.99,0.64,0.82,0.82,0.64,0.45,0.64,0.64
ferreteria la valla;19;18;-1;70;0.00;http://tenders.es/presupuesto/madrid/valdemoro/poner-brezo-en-valla-de-jardin_10945/ferreteria-emybe-sl_61474/;0.01;0.00;0.01;59000;0.78,0.78,0.78,0.78,0.99,0.56,0.78,0.56,0.56,0.56,0.56,0.78
contraventanas de aluminio precios;14;12;-2;30;1.24;http://tenders.es/presupuesto/madrid/quijorna/poner-contraventanas-de-aluminio_3941/;0.01;0.01;0.81;64000;0.14,0.14,0.28,0.56,0.28,0.14,0.71,0.99,0.56,0.14,0.14,0.28
hacer piscina de obra;19;19;0;70;2.44;http://tenders.es/presupuesto/madrid/villalbilla/hacer-piscina-de-obra_14543/;0.01;0.02;0.72;968000;0.07,0.14,0.64,0.79,0.99,0.99,0.36,0.36,0.50,0.21,0.28,0.21
como alicatar un cuarto de baño;18;0;0;70;0.33;http://tenders.es/presupuesto/toledo/madrid/alicatado-y-solado-de-cuarto-de-bano-y-cocina_11487/;0.01;0.00;0.15;229000;0.99,0.12,0.08,0.08,0.27,0.35,0.12,0.12,0.15,0.19,0.12,0.19
halogenos precios;14;14;0;30;0.21;http://tenders.es/presupuesto/madrid/colmenar-viejo/instalar-33-halogenos-empotrados-en-vivienda_195/;0.01;0.00;0.99;368000;0.99,0.60,0.60,0.80,0.80,0.40,0.60,0.40,0.80,0.40,0.60,0.60
automatico diferencial;19;18;-1;70;0.13;http://tenders.es/presupuesto/madrid/alcorcon/instalar-un-interruptor-diferencial-con-rearme-automatico_3257/;0.01;0.00;0.83;476000;0.99,0.71,0.71,0.71,0.71,0.56,0.99,0.99,0.99,0.99,0.99,0.99
radiadores chapa;14;15;1;30;0.16;http://tenders.es/presupuesto/madrid/coslada/cambiar-radiadores-de-chapa-por-radiadores-de-aluminio_3447/;0.01;0.00;0.32;858000;0.40,0.20,0.20,0.40,0.40,0.20,0.40,0.80,0.99,0.40,0.99,0.80
empresas de limpieza en albacete;20;18;-2;70;0.94;http://tenders.es/profesionales/limpieza/albacete/;0.01;0.00;0.97;700000;0.64,0.82,0.64,0.45,0.64,0.45,0.82,0.99,0.82,0.27,0.82,0.99
tecnologia tft;14;14;0;30;0.00;http://tenders.es/pregunta/diferencia-entre-monitor-led-y-tft_313/;0.01;0.00;0.02;631000;0.99,0.60,0.99,0.60,0.20,0.20,0.20,0.40,0.60,0.80,0.80,0.40
rejas ventanas precios;14;13;-1;30;0.69;http://tenders.es/presupuesto/madrid/pozuelo-de-alarcon/poner-reja-de-hierro-para-una-ventana_6825/;0.01;0.00;0.92;438000;0.28,0.28,0.43,0.14,0.28,0.28,0.14,0.71,0.43,0.43,0.43,0.99
water victoria roca;14;15;1;30;0.15;http://tenders.es/pregunta/precio-de-water-roca-modelo-victoria_697/;0.01;0.00;0.46;454000;0.99,0.43,0.28,0.28,0.28,0.14,0.71,0.28,0.56,0.43,0.56,0.43
precios tela asfaltica;14;15;1;30;0.56;http://tenders.es/presupuesto/valencia/alacuas/poner-tela-asfaltica-en-terraza-de-unos-120-m2-mas-o-menos_6577/;0.01;0.00;0.65;64000;0.99,0.75,0.99,0.50,0.75,0.75,0.75,0.99,0.99,0.50,0.25,0.50
suelos de gres precios;18;17;-1;70;0.55;http://tenders.es/presupuesto/barcelona/olesa-de-montserrat/cambiar-suelo-de-gres-a-porcelanico_6870/;0.01;0.00;0.68;383000;0.44,0.44,0.56,0.99,0.99,0.56,0.33,0.56,0.99,0.78,0.78,0.56
ikea avila;14;14;0;30;0.02;http://tenders.es/profesionales/ikea-montaje-de-muebles-instalaciones/avila/;0.01;0.00;0.14;376000;0.50,0.50,0.75,0.50,0.50,0.75,0.75,0.75,0.99,0.50,0.75,0.50
porches de casas de campo;18;0;0;70;0.07;http://tenders.es/presupuesto/asturias/laviana/hacer-porche-en-casa-de-campo_2036/;0.01;0.00;0.25;363000;0.36,0.14,0.28,0.28,0.50,0.79,0.99,0.64,0.64,0.21,0.50,0.36
silestone carbono;14;16;2;30;0.00;http://tenders.es/presupuesto/madrid/madrid/presupuesto-de-encimera-de-cocina-de-silestone-platinum-carbono_12101/;0.01;0.00;0.02;38000;0.80,0.99,0.60,0.60,0.60,0.40,0.80,0.80,0.60,0.60,0.80,0.80
suelo radiante leroy merlin;14;16;2;30;0.15;http://tenders.es/pregunta/suelo-radiante-conectado-a-una-caldera-de-gas-convencional_49/;0.01;0.00;0.28;11000;0.28,0.28,0.28,0.14,0.28,0.43,0.28,0.43,0.56,0.99,0.99,0.56
tarima hidrofuga;14;12;-2;30;1.21;http://tenders.es/pregunta/suelo-laminado-de-pvc-hidrofugo-que-se-levanta_460/;0.01;0.01;0.73;12000;0.43,0.43,0.28,0.14,0.28,0.43,0.28,0.56,0.56,0.56,0.99,0.71
embaldosar suelo;14;14;0;30;0.53;http://tenders.es/presupuesto/barcelona/llica-de-vall/embaldosar-suelo-garaje_5298/;0.01;0.00;0.22;44000;0.80,0.20,0.40,0.40,0.40,0.60,0.80,0.80,0.99,0.40,0.99,0.99
